Year ,Make,Model,Review
2009,Toyota ,Tacoma,"Black Beauty!   It's black and it is named black beauty! It drives smooth, it has a newer design then the old toyotas in the 90's, it gets about 21 miles per gallon. it isn't too expensive to fix, it can move you places with out needind someone else to move your stuff."
2009,Toyota ,Tacoma,"Barcelona Red 2009 Toyota Tacoma   Acceleration, braking and Handling are great. Built very well, solid with no squeaks, rattles, etc., and takes bumps like a car. Good looking vehicle both inside and outside, nice package with bedliner, JBL stereo, back up camera in rearview mirror, etc and too many other features to mention. (SRS5 package) Gets 25 mph (2.7 L 4 Cyl) city and highway combined ,no maintenance needed so far. Fun to drive. Just a very solid and good looking medium size truck."
2009,Toyota ,Tacoma,"It'll Be My Favorite Toy For Many Years To Come.   I'd say it drives like a car, but you don't feel the potholes nearly as much. Great acceleration, braking and handling. Even smooth at high speeds. Tons of muscle power, and practically flawless sturdy build. I get compliments on it all the time, and the interior puts most ""luxury"" cars I've been in to shame. Is it fun to drive? Oh yeah. I enjoy my commute to work now!"
2009,Toyota ,Tacoma,"Drives Like A Car   Drives like a car. Can tow up to 6500 lbs. fun factor? It is not called a Toy for nothing, it is a big toy to play with!! The best of both worlds: comfee as a car, tough as a truck."
2009,Toyota ,Tacoma,"09 Tacoma Prerunner Access Cab Sr-5, 2.7 L, Man Trans.   Build quality - Bad radio from the start. Turns off and on at will, changes radio tuning at will, mostly when hot and especially over bumps when hot. Waiting for replacement to come in under warranty. Told it could be a while as bad ones get refurbished and sent back out to replace other bad ones...problem appears to be not uncommon from what I can tell. Update - radio finally swapped out with refurbed one after over 2 months. And this was just before all the acceleration and stability issues that have come out on other models. (Seems a rash of quality issues/hiding problems going on corporately to me). Now I received recall notice for floor mat/gas pedal (there's plenty of clearance between them in my truck) and a mod to make sure if the brake is pressed, the gas will release. Performance - 2.7 in this size truck won't win any acceleration contests, but it helps on gas mileage. Have to downshift more often to accelerate than I've been used to in other vehicles owned. So far averaging 22 mpg in mixed driving. Highest 23.5, low 21. They really fooled EPA for that high sticker mileage which helped me greatly purchasing this under Cash for Clunkers by trading in a worn out 95 Jeep Grand Cherokee. Suggested improvement - really give those who aren't into rapid acceleration something to really love...4 cyl diesel with good performance (turbo?) for even better fuel economy would be cool."
2007,Toyota ,Yaris,"Easy On Gas - Reliable   Good daily commute Car, Great on Gas. Very reliable vehicle, it was only in for General Maintenance, never in for any Breakdowns. Good warm weather car, fun to drive, didn't do well in Snow / Michigan Winters. Did Great in Arizona."
2007,Toyota ,Yaris,"Small, Quick, And Comfortable Car   Car is great for long trips, has a lot of space to put things in it. For a toyota it's a stylish car. Has been the most reliable car I've ever owned. Also very easy to park in the city."
2007,Toyota ,Yaris,"Great Mileage   great mileage with excellent power train but in windy situation in highway it shakes a lot. Very roomy interior for sedan, comfortable seating BUT driver seat without extra cushion (I use a couch pillow to seat on) is very uncomfortable Because of its angle/position due to bucket like seat."
2007,Toyota ,Yaris,Small But Plenty Of Space.   its a great car super economical runs great although is small you have plenty of space we keep up to date with it only was use for work only was driving ten miles a day or even less great DEAL for price
2007,Toyota ,Yaris,"Yaris!!   typical small car, good on gas not enough power or torque. car look good if you do some customizations of your to it. i have subs and tinted windows and other small proformance and cosmetic things in to this car but overall is very reliable and a good car to get back and forth to work with and long drives if you can get past its lack of power."
2007,Toyota ,Yaris,"Very Dependable And Economic   You will love this car. I have had for 4.5 years , I use it to commute to work. Excellent gas millage and very dependable. Very clean, drives smoothly.Very fun to drive. Selling only because I want to upgrade to a new car."
2007,Toyota ,Yaris,2007   The Yaris 2007 2dr Hatchback was a great care. Of course the model has been re-designed and lost some of its internal sleekness. When I first got the machine I thought of it as being shaped something like a Science Fiction shuttle craft. I was stunned at how much equipment I was able to put in the back with the back seat folded down. It's major flaw or weakness was back sightlines were bad. It was hard to see behind no matter how tall or short you are.
2007,Toyota ,Yaris,"Overall This Car Is Perfect   The toyota yaris sedan is a very nice family car. Its very nice,the shape is nice,its a affordable sedan.The drive of this car is very good and the interior is also nice.This car is available in two engines: 1000cc and 1300cc .You can use this car for years if you keep it in condition.The gas mileage of this car is very good.The quality of ths car is very good because it is made in japan.The maintenance of this car is not so expensive any one can afford it.This car is fun to drive because it is a sedan."
2007,Toyota ,Yaris,Excellent Commuter Car!!!   Excellent little Car! Would perfer the European diesel for better fuel economy. Very fun car to drive and still gets the thumbs up 5 years on. Maintanence has been minimal. Toyota service has been excellent. Owned about 25 cars and this is one of the best.
2007,Toyota ,Yaris,"Rwar !   Good car. Not expensive to buy. The RS got a lot of power. The maintenance cost are pretty low. Front seats are like racing seats, very comfortable. Not a family car but it's ok for one or two persons. Like it !"
2007,Toyota ,Yaris,"The Slowrider   Cheap to own, cheap to mod, fun to drive, but don't expect fast acceleration. However, racing strips do make the car about 100 times faster. SSK lowering springs SRI Front tower strut bar and the rest is purely cosmetic work"
2007,Toyota ,Yaris,"Great Gas And Economical   I like this car but since the miles are getting high, I am thinking of buying a new one. So far I have only had to get new tires and replace the brakes. I've had oil changes and fluids replaced at intervals. My Lab has his teethmarks on the seatbelt and several buttons."
2007,Toyota ,Yaris,"Cute Yaris   Performance - Good acceleration, Build Quality - No need for repairs after 4 years driving Appearance - very cute Cost of Ownership - highly gas efficient, need basic maintenance Many storage space inside, compact size makes it ideal for downtown/street parking, good for parallel parking"
2007,Toyota ,Yaris,"Convenient   I had my 2007 Yaris hatchback for about 4 years before I totaled it. Overall, I enjoyed this car. Performance wise, its a great car. I never had any mechanical problems with the car and it was great on mileage. I used while in my first 3 1/2 years of college and drove 200+ miles a week (commuting to school/work), which typically meant gassing up once a week for me. I mostly used it for college, which I would suggest this car for anyone who wants to save money on gas or unsure of what kind of car they'd need in college. This car can park almost anywhere in a parking lot or in spaces for parallel parking. However, if you plan on transporting stuff, I wouldn't suggest this car. The space in the backseats and in the trunk are very limited. With the exception of the lack of space the interior is pretty awesome. There are three glove compartments and roughly 9 cup holders in the entire car. The speedometer is located in the middle of the dashboard which is unconventional for most cars but is quite convenient for those who would like to backseat drive with you. The 2-door hatchback can be a hassle if you plan on driving more than one person in it though. This car is a great option if you want to save money or plan on driving primarily yourself or for commuting, but if you plan on having a family or know you'll be driving more than just yourself, I wouldn't suggest this car simply because there are plenty of sedans that are more spacious. Also bear in mind that when I totaled my Yaris, I was told this model is considered an ""expendable"" car, which means unless it is in great condition when you plan on getting a different car, don't expect to get too much for it, which makes sense because I only have seen corporations or businesses mostly use this model. Its a great investment and a great car for the most part, but I would not suggest it for long term use."
2007,Toyota ,Yaris,"Toyota Belta   love the power i get from the 1300 engine VVTI and the CVT trans, the stock tyres feel too small for the car so im planning on a upgrade, any recomendations, so far it feels good punchingint down the highway, miss the 4WD of my 07 Sprinter"
2007,Toyota ,Yaris,"Great Student Car..   Performance - Acceleration, handling && braking wee all amazing in this car.. It being so small she was my ""GO - Kart"".. Build Quality - This car is obviously Toyota's College/Student car.. Basic interiors && a front end made of tin.. Don't ask how I figured that out, It wasn't fun!! (LOL) Appearence - The cutest car on the face of the planet.. I do not like the smart cars but I find this car super cute!! Cost of Ownership - Non - exsistant.. Gasonline mileage.. I drove it everywhere && filled maybe twice a month @ approx. $40 per fill... Fun Factor - For it being my little GO - Kart it was tonns of fun.."
2007,Toyota ,Yaris,Great For The Price If You Cant Get Your Hands On A Fiat 500 Or Panda.   Wicked good bargin for a used one with middle miles. $ spd auto is fun to shift and with one person in the car its really snappy of the line. Suspension leaves a little to be desired with squishy cornering and higher stance but with a few tweeks it can be a pocket rocket. Interior is fun and functional with the ever famous toyota center dash display. Cubbies everywhere can lead to secret stashes being forgotten. lol. Seats are very supportive and the car is great for road tripping.
2007,Toyota ,Yaris,.   I bought this car so i could get around realiably. It has been a very good car with decent gas mileage. I am not really mad that i bought the car however. It gets me where i need to go.
2007,Toyota ,Yaris,"Toyota Could Do Better.   Often forgotten, the Toyota Yaris is a rather competent sub-compact hatchback. Though it's not as sporty as its competitors, it's still fairly maneuverable in tight confines and very responsive. Build quality and fit/finish are just average, but cost of ownership is excellent thanks to best-in-class fuel economy and affordable spare parts."
2007,Toyota ,Yaris,"Great From A - B All The Time   bring your tazz, golf 1.4, uno, small car competition exels to great hights. comfort you'll never imagine from the outside as a hatch. small engine but thanx to vvt power is just good enough. cant go wrong with toyota. just dont smash it, ask me."
2007,Toyota ,Yaris,"Great Little Car!   Build Quality: 127000KM and not a problem Car Comparisons: considered the ""Fit"" and ""Versa"" but this is better all around, more space, more power, more refined drive Performance: it will do 200kmh at top end or you can set the cruise to 105 and get 50mpg all day long More About My Car: DON'T fall for the hype. Toyota makes awesome littl"
2007,Toyota ,Yaris,"Get Something That Is Easier To Fix.   I really wanted to love this car. She looked good, was great for city driving and was cheap to run. Then, one night, I had an incident with a kerb. After seven attempts to get the steering and wheel alignment fixed, the Toyota dealer and I both gave up. They suggested that I get a new car and I got an Alfa. Having driven Toyotas for 12 years of my life, the Yaris is responsible for the fact that I will probably never own a Toyota product again."
2007,Toyota ,Yaris,"I Just Love My Car.   Good gas mileage, and cheap maintenance. Fun to drive, soft and comfy (in its price range) Wish it had a better acceleration. But it takes me where I want to go, and keep me from riding buses and walking down the rain."
2007,Toyota ,Yaris,"Gotta Love My Little Blue!   Manual, great acceleration considering its 106 hp, light-weight, very fuel efficient, even more so since I switched to synthetic oil, excellent braking, 3 years on the road brakes still look brand new, excellent cornering and manoeuvering, precise steering, very reliable."
2007,Toyota ,Yaris,"Go For It   0-100 in 11 sec. very stable, more than 320 km per 20 leters, very wide inside, sporty, very easy to handle, very responsive, lots of storage area, wide trunk, no heavy, it's for every day use, travelling and racing."
2007,Toyota ,Yaris,"Today, Tomorrow, Toyota   Performance - Well u can't expect a lot from a 1.3 but I'm thinking of tuning it up to get more power out of it. Starting with an ECU remap and take it from there. Build quality - Toyota Styling - Average but with a lot of potential and readily available parts for cosmetic modifications Cost of ownership - Like I said before..it's a 1.3 and it's a toyota. U do the maths Fun factor - 7/10 - Good car from the factory and can be improved a lot by a good engine and driveline tune up with the correct suspension setup. Again a good tuner car"
2007,Toyota ,Yaris,"Get It!   40mpg in the city, can't beat that.. Short trips with the family out of town are also incredible, can get to more then 50MPG on the highway, not much space for luggage, but a good roof rack can solve that problem."
2007,Toyota ,Yaris,"Yaris   It's small, too small for a larger person like myself. But, it is a good ride, it's cheap on gas, and not bad overall. The cargo in the hatchback is small though, unless the seats are folded down, the sedan is more recommended by me."
2007,Toyota ,Yaris,"Yaris!   Its a very "" cute"" car. Yaris's get excellent gas mileage, about 40mpg highway and 32mpg city. I have found it to have very low maintenance costs. Basically have just changed the oil every 5000 miles, and rotating the tires. 8"
2007,Toyota ,Yaris,"A Nice Little Car For The Money   Great on gas...it gets at least 35-40 miles per gallon, especially on the highway. the sound system is awesome which is great because i really like to crank my tunes!! it handles really well, no matter the weather."
2007,Toyota ,Yaris,"I Love My Car And Would Buy This Again And Again.   Love my car but I know it's not for everyone. It's super light, only 104 horses, and doesn't handle like a street rod by any means, but I trust the Toyota brand and I've had no major problems with it, only routine maintenance. I bought my car because it was cute and learned later it rocked with gas mileage and that I can park on a dime with it. It's small but roomy and I have had no problems getting where I want to go, in terms of acceleration or people not seeing me because of the size of the car. It might not be the coolest car around but it's fun and economical, which are not normally two things found together."
2007,Toyota ,Yaris,"Rules   Pascual, the Lightweight Devil, a.k.a. bean. Dark green 0-100 Kph @ 6.5s 1.3cc Low consumption fast braking system Very low COI Fabric Custom front/side/back The car is very cool to drive, enough space for taking a great ride."
2007,Toyota ,Yaris,"Worth The Money Paid For It.   The best car, the best mileage per gallon, simply put... GOTTA LOVE MY YARIS! A tank full of gas can go up to 2 weeks till empty. Remember that Yaris turns on a dime and runs wiht a nickel. Sincerely, An in-Yaris-love driver."
2007,Toyota ,Yaris,"Yaris   YARIS: not bad mileage- in local, 20mpg in new york city, 30+ mpg in florida not too easy to get a stable ride, it gets shaky and bumpy on a not-so-smooth road it can be kinda noisy on the highway"
2007,Toyota ,Yaris,"I Traded In My Ford Ranger As A Down Payment For A Second Yaris.   I love how Toyota moved the speedometer to the center of the dash. I installed my aftermarket navigation system behind the steering wheel. Love how the 3 door hatchback has 4 glove boxes. As a disabled person, I need things like automatic and power steering, which the Toyota Yaris offers. I got 35 mpg highway, which beats any other car I have ever owned."
2007,Toyota ,Yaris,Happy Customer   Solid little car with good poop for its class. Carries a lot of stuff. Well built with good service support from the Toyota dealers I've dealt with. Overall great customer experience owning one. Would buy again. Get the rear window wiper!
2007,Toyota ,Yaris,"4dr Yaris Sedan 2007   Performance: What can I say? It's a Yaris...acceleration is non existant. Braking is good, mainly due to the use of disc brakes on a light car, and it's a fun car to throw around. Appearance: Some people like it, some don't Fun factor: If you can get over the weak engine, it's fairly fun to drive"
2007,Toyota ,Yaris,"The Yaris 4-door   Great A to B car due to mpg, which is about 35-37 combined city and highway. One of the cheapest cars to own. The 5-speed is a must for such a small engine and if you want to have any fun with the car."
2007,Toyota ,Yaris,"Toyota Yaris 1.8 Sr 2007 5 Door   Not as qiuck as other modern hot hatches. The 130 bhp 1.8 VVTi engine produces a steady amount of torque across the range, but lacks a much needed power band to give it that sporty edge. If driven sensibly, the onboard economy calculator has read over 50mpg with luggage on board. Its not the best looking car about. The ride is quite firm all the time. Handling is superior to other cars I have driven in this class. The car sits on standard 17"" Yokohama rubber, which provides huge amounts of grip with the electronic traction and stability controls. These interfering aids however cannot be turned off. Because of this reason the car is not that inspiring to drive. It lacks that direct feel that is needed to drive enthuseastically. But with 9 airbags on board, its a safe way to go quickly."
2007,Toyota ,Yaris,"2007 Yar   I love this little car! I have 45,000 miles on it in 18 months. I get an average of 35-41 MPG. This car is PERFECT for roadtrips. It has been to Vancouver, San Francisco, Reno, Houston, Chicago, Seattle, Sacremento and back. This summer, I averaged 39-41 MPG and that was driving in rush hour from Hugo to South Mpls."
2007,Toyota ,Yaris,"This Car Is The Best For Mpg.   Best car for these times of high gas prices. Its a standard with a stick shift giving 34/39 mpg!! What more can I ask for as a student! It seats 4 comfortably, but the handling is a little tighter on the highway, obviously for the lighter weight of the car."
2007,Toyota ,Yaris,"The Mighty Yaris   perormance: the 1.5l doesn't sound or accelerate like a v8 but the lightweight chassis makes up for that. build quality: it's a toyota. appearance: I like the sporty look for the sedan S. cost of ownership: great 4 door econo car!! fun factor: definately not a 911 turbo, yet still fun to drive."
2007,Toyota ,Yaris,"My Yaris   I love my car! It's cute and fun to drive (it's a manual). It gets great gas mileage and you can't beat the quality of a Toyota. I would enjoy more horsepower, but I guess that's the price you pay....or rather price you save...on getting the good mpg."
2007,Toyota ,Yaris,Yarrrr Yaris   handles like a go-kart in an ice skating rink. center mounted speedometer takes a few weeks to get used to. plasticy rattling noise is makes takes awhile longer to get used to. a fun car to drive and to see how many clowns you can squeeze into it at one time.
2007,Toyota ,Yaris,"Great Little Economical Car That'll Save You Thousands!   Great on gas. Compact car appearance on the outside but roomy on the inside. Nice heavy doors. Sits higher than most mid-sized vehicles. Available safety package including ABS brakes. Even though a mid-console is an extra feature, it is definitely not needed. This car has tons of cup holders and neat little storage panels along the dash."
2007,Toyota ,Yaris,"Little Fighter   acceleration is good for such a small car and small engine. interior is cute. gas mileage is AWESOME. at least 40 mpg highway even when driving over 60 mph. YES, it is fun to drive! Does u-turns fast and in tight spaces!"
2007,Toyota ,Yaris,"Cute Good Looking Smart Small Little Car For A Single Person.   Love my car, will not drive any other car, than my little blue Yaris. Performance excellent. Long rides same as on a bike smooth and very soft. The seats are also very high and better than my Opel Corsa Lite."
2007,Toyota ,Yaris,"2007 Toyota Yaris   I love this car it gets great gas milege and I've had it for over 2 years without any problems. It currently have about 27,000 miles on it. This car is very fun to drive. i would recommend a stick to anyone looking at this patricular car however since it does have such a small engine"
2007,Toyota ,Yaris,"I Love My Car   I got my car a little over a year ago. It is brand new so it should be reliable. My husband has the same thing but in hatch back. His has 50,000 miles on it with not one problem."
2007,Toyota ,Yaris,"It's Alright   accelerates alright, would be much better faster haha. pretty good handling, good braking, solid built, looks pretty girly.... but watever. it's a car. i'm happy. has lots of room in it. not squished. comfortable seats. 40mpg"
2007,Toyota ,Yaris,Made Of Plastic   This was our work car for a while and it's horrible. The look of it isn't anything special but that isn't the problem. It feels like it's made of plastic. The ride doesn't feel precise around corners and the drivers seat was stupidly uncomfortable. Plus there was a significant delay when pulling away - it was a deasil.
2007,Toyota ,Yaris,"Good Little Commuter.   Spacious little car that is great for commuters. Engine is small and fuel efficient. Interior room is spacious, better than versa but not as good as fit. Handling is ok due to hatchback set up. Options are limited but effective."
2007,Toyota ,Yaris,"Small Car, Big Heart   Perfect everyday car! Accelerates quite decently and handles nicely with stocked tires and even better with custom tires. Very Gas efficient and 5 bucks it will serious get you somewhere!"
2007,Toyota ,Yaris,Great Hatchback   Good vehicle for storing MANY small items with all its glovebox pockets
2007,Toyota ,Yaris,"Small Hatchback With Great Performance.   This is a small hatchback that has a great performance. The 109 horses that comes out of its 1500cc 1NZ-FE VVT-i engine is also very fuel efficient. The engine runs very silently, but you could make it roar if you go above 3000RPM. The handling is quite okay and it's really fun to drive because of its light steering. The interior of this car is quite roomy. Sitting in the back seat is still enjoyable because of the wide legroom. 7 cup holders many storage compartments in this car can come really come in handy."
2007,Toyota ,Yaris,"Love It   its a small 4 door, very zippy with 42 mpg."
2007,Toyota ,Yaris,"I Like My Yaris   This car has the best fuel milage available in the US for a non-hybrid vehicle. Handling is exceptional and acceleration is excellent. Interior is spartan but roomy and comfortable. I have been driving my 2007 Hatchback for over a year and have had no mechanical problems, and still enjoy it as much as the day that I bought it."
2007,Toyota ,Yaris,"Cheap, Economic, Practical.   This is really a great car, really made for the average everyday normal person. It has a low price tag, it's economic on gas, it has a lot of storage space. It's kinda confortable and of course, thanks to that toyota badge... It's supposed to be reliable. For now it did quite well, my mother baught it on July 2007 and has no problem at all and probably won't have! Now that's peace of mind!"
2007,Toyota ,Yaris,"Fancy A Race... It Might Just Surprise You!!   This little beast is a decent warm hatch, 0-60 in 9 secs and great gearbox with short changes. Its got quite a few extras over standard models, like side skirts, sports seats, different more aggresive front & rear bumpers and unique to the T-Sport model a 105 bhp, 1.5 vvti engine! I have owned for just over 5 years and added a Remus back box, 16"" Oz Gemini wheels and lowered by 20mm. Handles well and is great fun to drive! Oh and of course it never goes wrong!"
2007,Toyota ,Yaris,"Well Spaced Small Car   good equipment level, well spaced, comfy ride, fair handling. bad acceleration is the only down side, but it's very fuel saving~"
2007,Toyota ,Yaris,"Fun To Drive Daily Drive   Moms car =). I use it as long as my 200SX is on axle stands... I thrashed that car around NÙrburgring Nordschleife, it was great fun!"
2007,Toyota ,Yaris,"Nice Car, Good Handling, Plenty Of Room Inside   Very nice, easy to handle, nice and high off the ground which is a bonus for me as I do go over alot of dirt/gravel roads. everything digitally displayed."
2007,Toyota ,Yaris,"Good Little Car   I have a Zinc 1.3, it's a good reliable economical car, it's my second Yaris and there is a lot more space in this model, but i dont find it as econiomical or a smooth to drive as my last one the Yaris Blue"
2007,Toyota ,Yaris,"2005 Yaris/vitz Turbo   This Car I got in 2005. There is only 600 ever made, so this is pretty rare. One of the fastest cars I've ever driven... Small, light and quick. It has 170 Hp's (estimate), Suspension that is enough for track, ""only"" 16 inch rims with Pirelli Zero Nero tyres (195/45/16). TRD body kit etc. Interior: Bucket seats, A/C and lots of other little stuff"
2007,Toyota ,Yaris,"More Than You May Expect   Had this car for 1 year before I decided to switch back to automatic car. The engine is very punchy and works lively with the manual box. Interior is like 5 years ahead design, and the rear legroom is more than you can imagine for a 1.3L hatchback. Economic."
2007,Toyota ,Yaris,"Well Built Sensible Car For Those On A Budget   The car I had was a 2000 model, one of the best built cars I have ever owned. 1 litre 16valve engine was very efficient. Very cheap to run!"
2007,Toyota ,Yaris,"Toyota Yaris 1.3 Sol: Best Choice For Every Day Trips   Reviewed ""as a small car"", the Yaris is a very good car for going to work every day. Fuel consumption is low, handling is ok (this is NOT a sports car), fun is in and you can rely on it to bring you everywhere"
2007,Toyota ,Yaris,I've Found The Love Of My Life.   I love this car. I call him Herman. He's bright red and so much fun to drive!even though there are some cons that I put there are no complaints and I have no regrets except I'd like to see how the manual transmission feels. I would seriously STRONLY super recxomend this car.
2007,Toyota ,Yaris,"Very Practical And Lively Vehicle.   Reliable, easy and fun to drive. Comfortable. Adequate merging and passing speed. No issues with repairs, parts or service. Feels like it can last for the next 50 years. Surprisingly good sound system. Good trunk space and easily accommodates a full cabin."
2007,Toyota ,Yaris,Love It Love It   love it get over 500 klms to tank of petrol i can do around 544 klms in a fortnight and fill it up on 50.00 depending on the price of petrol it goes and goes run ard my town or a trip to sydney it does it all and in comfort
2008,Toyota ,Yaris,Awesome   the most reliable car ive ever owned plenty of room inside minus the cargo space but very comfortable for a small car actually rides very well for the size its pretty peppy looks nice and im gonna miss it after its gone
2008,Toyota ,Yaris,"Toyota Yaris 2dr Hatchback   Its a great car, I like how smooth its to drive and how comfortable its comparing to its size, its NOT the car for a family, maybe a family with one or two kids would be fine, I love how sufficient with fuel its, and very powerfull comparing with its engine size."
2008,Toyota ,Yaris,"Toyota Yaris 2d Is A Great Car   This is one of the best Toyota cars - very reliable, functional, great mileage, and great for city parking as well. could not ask for better car for a single person, or for a couple who commutes. I highly recommend this car."
2008,Toyota ,Yaris,"Go Out And Buy One. < Mine Is Unfortunately Up 4 Sale Due To Family Tragedy.   This is Another great product from Toyota. VERY fuel efficient,lots of extras for an ENTRY LEVEL TOYOTA, my sons have a blast with the MP3 Playback. The Power Package is a very WELL combination of Bells and whistles. Very Nice Car to own espescially when Gas Pumps are Smiling at you at $4.29 a gallon. My Dad drove this Yaris and got 34-37MPG CITY & 39-41MPG HIGHWAY, now thats my Dad NOT PUTTING THE PEDAL TO THE METAL. GREAT, GREAT automobile during this Rising Fuel Prices ERA. FUN TO DRIVE-PIECE OF cake to DOUBLE Park. BUY ONE and SEE for YORSELF WHAT I am Talking about."
2008,Toyota ,Yaris,"My Car Love It Or Hate It   I love this car! The quality is top notch. The performance is amazing. Gets 40 MPG. It's one of the funnest cars to drive and own. I got everywhere with it, it has never EVER let me down. I love it"
2008,Toyota ,Yaris,"Fun To Dirve And Groovy   This car is very Fun to drive and groovy , I enjoy it to drive cause its automatic transmission and very easy to move in town or city, the acceleration is good and very safety cause my car use ABS and ABD"
2008,Toyota ,Yaris,"A Good Family Car   The front fascia could be a lot better. The ride is a bit too hard, but handles well because of that. Interior is very nice and modern, quite spacious for a sub-compact. And the engine is very efficient yet powerful for it's size."
2008,Toyota ,Yaris,"Fun Little Inexpensive Car   the reviews that I have read say that it doesn't handle very well, but I would completely disagree. It has such a short wheelbase, and weighs so little, that it handles quite well, and I plan on taking it out to the local autocross track. It rides very smooth, but is a little noisy on certain road surfaces. The acceleration is adequate, no problems pulling into traffic or anything, which I think is also helped by the lack of weight. Overall, I very much enjoy driving it, and would recommend it to other buyers looking for an affordable, gas saving car."
2008,Toyota ,Yaris,"Great Car   Its handles great, breaks are great. Acceleration is tricky when the air is on. The cup holders rattle when they are out. my interior is awesome cause its kind of polka dot gray with blue dots! FUN TO DRIVE!! Great Gas mileage 35-45 mpgs"
2008,Toyota ,Yaris,"A Great Car To Drive   The acceleration is great, goes from 0-60 in hold on tightly.. it brakes very well and has no problem doing 60 around a corner most cars need to slow down to 45 to do. Hasn't needed any repairs to it and is great on gas, it is just an awesome car and can handle a 6'5 guy in it with room for his legs and thats saying something for a sub-compact."
2008,Toyota ,Yaris,Toyota Yaris   its very comfortable.Speed is quiet well. i can't satisfied about the acceleration. Handling and braking are almost ok.Easy to maintain.its not fun to drive this car.because I like sporty cars.This is good for family transportation.We can save more fuel.No resent repairs.But the body parts are not enough strong.
2008,Toyota ,Yaris,"Nice Clean Comfortable And Supprisingly Roomy. Fits 5 Comfortably   This car had power locks.air , decent stereo. Standard. Gets 36 to 39mpg on highway. only had 11,000 miles on it. didn't love the color red. handles well. has enough power."
2008,Toyota ,Yaris,"Yaris Hatchback 2008   Handling and braking are great, cost effectively, wish had more HP under the hood though. Build quality is fine, the frame feels very stiff. I like the looks inside and outside. Requires low maintenance, but it's almost new... Milage is great but the best part, it's a fun car to drive when you get the hang of it. Very soft clutch and gear box. Very comfortable to drive having a Manual Transmition."
2008,Toyota ,Yaris,Uber Pwnage   Car accelerates excellent... drives like a sports car... tiny very fuel efficient ... overall a great car... didn't think id like it it grew on me... have many great drives like... u can ask about the pizza incident ... that was great
2008,Toyota ,Yaris,"Hutterite Hatchback   Great little commuter car. Don't like the transmission (automatic). With the car's electric throttle and slushbox, this thing shifts at weird times on hard acceleration or when passing cars... was not fun on road trip. Decent room inside of car though... great for in the city."
2008,Toyota ,Yaris,"Yaris   I rented the base model (two-door) for one day. I know Yaris comes with hatchback version and a sedan version. It runs pretty well, saves gas, even able to make U-turn in a narrow street (not K-turns). Parking alongside the street, sure, is not a problem. Great for city-driving."
2008,Toyota ,Yaris,My Baby My Yaris   Oh Man what can I say about this car except it accelerates like a dream sounds like a race car brakes and handles so well so fun to drive have had no problems with it at all its fantastic yeah
2008,Toyota ,Yaris,"Yaris   good for gas millage. good for long road tips to wherever you want to go. Good for parking, because it can turn really tightly. It can fit into really small spaces. it dents real easy though. Oh and get new tires, because the ones that come with it suck."
2008,Toyota ,Yaris,"Good For Everyone   Lots of room with 40 miles per gallon. Seats five comfortably. 8 cup holders. Easy maintenance. Very peppy and great in traffic. overall a great car to own. Also very nicely priced. I got mine for 13,000. Stands out in the looks department"
2008,Toyota ,Yaris,Try To Buy Another If You Have Money   it is a very good car for companys. it is very weak & not good at all in traveling. But it is good choice for has a little money. it is the best car if you compare it with the same level of the cars models. it is good to drive it in the downtown buy not in the highway.
2008,Toyota ,Yaris,"Tiny Monster   Acceleration is ok for 1300 CC, Light, not that low, very agile and looks amazing from the outside and inside. j j j j j j j j j j j j j j j j j j j j j"
2008,Toyota ,Yaris,"Great Car For Someone With A Low Budget.   car is spacious and lots of room for stuff. great gas mileage. little weak uphills and passing on highway. built very well, toyota so you know it's good. quick and handles good in the city. 2door has lots of leg room in the back. overall a good vehicle."
2008,Toyota ,Yaris,"Great Car For Commuting And Very Adorable.   It's super cute, great mileage and relatively low priced. Acceleration is not very good, but it is only a little 4 cylinder. It handles pretty well and breaks are fine. It is fun to drive although it takes a heavy foot on the gas to get it going."
2008,Toyota ,Yaris,Toyota Yaris Only For Indian   low performance car/economic car/low stabilty/no fun/apperance can be accepted/not perfect brake/not stable at high speed/interior it is ok/maintenace it is normal comarisson to toyto/easy handling /no need space for barking/acceleration very low special upword direction
2008,Toyota ,Yaris,"Yaris Hb 2008   No power at all, unless no AC No need for much repair very poor or appearance from inside since it is weak car, you need to push more gas, mean more consuming. it has a small body you will have fun driving it"
2008,Toyota ,Yaris,The Yaris In Sudan   Not the best engine in the planet a 1.3L....Well they could have put a bigger engine say a 1.8 or 2.0 cause the braking is really good. The steering is sharp and the ride is acceptable but the engine is the biggest problem with this car but overall defenetly a great every day car.
2008,Toyota ,Yaris,"Suprise Surprise!   I didn't expect this new Yaris 1.4 D-4D to be so good. It behaves well and does everything nicely. The handling is solid and fool proof. The thing brakes well with a nice pedal feel. The Toyota build quality is preceded by its reputation which it does honour. I quite like the futuristic virtual dashboard, although the rev counter readability could be improved in my opinion. Then we come to the engine: a 1.4 diesel. I know this engine from the Mini One D first generation where it produced a sluggish 75bhp. The evolved engine in the Yaris is a day and night difference from what I can recollect from the Mini. It's lively, powerful in the low & mid range and actually revs up without stepping on its breath too soon. I didn't feel underpowered at all. Very well done Toyota!"
